id,own,competing1,competing3,borrowertype,accepted,default,profit
25626,.0647,1,.06965173,1,1,0,647
25627,.070299998,.82660002,,3,1,0,703
25628,.16599999,.97857511,.10116053,3,0,0,
25629,.14830001,.89425755,,2,1,0,1483.0001
25630,,1,.50507909,1,0,1,
25631,.1186,,,2,1,0,1186
25632,.037300002,.28080001,.0077570714,2,0,0,
25633,.1568,.89450002,.83421242,1,1,0,1568
25634,.308,,,3,1,1,-10000
25635,.2137,,1,2,1,0,2137
25636,,,,3,0,0,
25637,.086099997,,,3,1,0,861
25638,.1781,.79669321,.077383421,2,0,0,
25639,.1016,1,.72592473,2,1,0,1016
25640,.047600001,.70677471,.040833473,1,0,0,
25641,.3351,,,1,1,0,3351
25642,.12729999,,.16882165,3,1,0,1273
25643,.27020001,,.12734365,3,0,0,
25644,.221,1,.22871923,3,0,1,
25645,.059799999,.56357586,.75773251,3,1,0,598
25646,.056499999,.74346042,,1,1,0,565
25647,,,,1,0,0,
25648,.31029999,,.072402015,2,0,0,
25649,.2141,.96603715,,2,1,0,2141
25650,.1112,1,.33685151,1,1,0,1112
25651,.056499999,.4931877,.17688921,2,1,0,565
25652,.033,.0757,.12159038,1,1,0,330
25653,.032299999,.02,.036553361,2,1,0,323
25654,.27739999,1,1,1,1,0,2773.9998
25655,.080499999,1,.080767803,1,1,0,805
25656,.032200001,.081699997,.001388134,2,0,0,
25657,.095799997,.71202147,.52540427,3,1,0,958
25658,.054699998,.52303696,.049182542,1,0,0,
25659,.1929,1,,1,1,0,1929
25660,.33950001,.96903706,.31597453,2,0,0,
25661,,,,3,0,0,
25662,.047499999,.47876653,.01933373,2,0,0,
25663,.2493,1,,2,1,1,-10000
25664,.033799998,.030097393,.033897754,1,0,0,
25665,.0407,.3633,.20025584,2,1,0,407
25666,,1,,3,0,0,
25667,.085699998,.068688534,.063992567,2,0,0,
25668,,,.4161427,2,0,1,
25669,.064599998,,.075668849,2,1,0,646
25670,.088799998,.48629999,.0059226286,3,0,0,
25671,.1304,.5995,.42854705,1,1,0,1304
25672,.1639,.82802904,.45397726,2,1,0,1639
25673,.048300002,.54344201,.89064509,1,1,0,483.00003
25674,.041900001,.35730001,.21298231,2,1,0,419
25675,.1934,,.11431895,2,0,0,
25676,.14399999,,.10334707,3,0,0,
25677,.3337,,.20685445,3,0,0,
25678,.20039999,.79809999,,1,1,0,2004
25679,.33239999,.96270001,,3,1,1,-10000
25680,.2369,.72310001,.59299374,1,1,0,2369
25681,.25009999,.96730447,.084032409,1,0,0,
25682,.054400001,.4831312,.0049878191,1,0,0,
25683,.034899998,.75529999,.28002304,3,1,0,348.99997
25684,.1063,,.89064509,3,1,0,1063
25685,.071800001,,.059295211,3,0,0,
25686,.13079999,.89988863,.79827422,2,1,0,1307.9999
25687,.1205,,.49256477,3,1,0,1205
25688,.2133,.86589998,.71729261,3,1,1,-10000
25689,.044,.53509998,.025140656,1,0,0,
25690,.18009999,1,,3,1,0,1801
25691,.1051,,.88990098,3,1,1,-10000
25692,.1153,,.05247071,2,0,0,
25693,.2145,,,3,1,1,-10000
25694,.1161,1,,1,1,0,1161
25695,.047400001,.54754913,.89064509,1,1,0,474
25696,.1573,.8951987,.15764028,3,0,1,
25697,.1118,,.025085442,2,0,0,
25698,.1305,.85650003,.17161271,3,1,0,1305
25699,.1172,.92202091,.16490492,1,1,0,1172
25700,,1,.55097187,1,0,0,
25701,,1,,2,0,0,
25702,,1,.93216866,2,0,0,
25703,.36539999,,.16689257,1,0,0,
25704,.032000002,.34890363,.036823347,1,1,0,320
25705,.23459999,,.34129706,3,1,0,2346
25706,.18529999,.040410891,.47957027,1,0,0,
25707,.26179999,,.13178201,1,0,0,
25708,.26629999,.972718,.14707708,2,0,0,
25709,.2053,.7885083,.16795889,1,0,0,
25710,.1512,1,,2,1,0,1512
25711,.043699998,.4215,.30842558,3,1,0,436.99997
25712,.1806,.59179997,.029218387,1,0,0,
25713,.0471,.4831312,.027955575,1,0,0,
25714,.068899997,,.023860974,2,0,0,
25715,,,.2736119,2,0,0,
25716,.039099999,.47019461,.2796303,1,1,0,391
25717,.2534,,.14045204,3,0,0,
25718,.22660001,1,,3,1,0,2266
25719,.24429999,.96730447,.04273361,3,0,0,
25720,.25150001,,.17597756,3,0,0,
25721,.2412,1,.13201354,1,0,0,
25722,.29699999,,.65168422,3,1,0,2970
25723,.087099999,,.024324536,3,0,1,
25724,.1737,.89988863,.93216866,3,1,0,1737
25725,.25830001,,,1,1,0,2583
25726,.077100001,,.044270281,1,0,0,
25727,.2448,,.20455058,2,0,0,
25728,.19499999,.94599998,.87446243,2,1,0,1949.9999
25729,.085699998,.67690003,.044802476,1,0,0,
25730,.35089999,,.070560291,1,0,0,
25731,.042800002,.70529997,.036916617,1,0,0,
25732,.065899998,,.023860365,3,0,0,
25733,.057100002,,.073339209,2,1,0,571
25734,.2015,,.97462124,2,1,0,2015
25735,.31709999,,.42987949,3,1,1,-10000
25736,,,,1,0,0,
25737,.2543,,.97462124,3,1,0,2543
25738,.2315,1,,1,1,1,-10000
25739,.040600002,.050205458,.01809434,3,0,0,
25740,.050799999,.56118226,.075111732,1,1,0,508
25741,.1011,,.66251773,3,1,0,1011
25742,.1617,,.14213231,1,0,0,
25743,.2251,.95281458,.1863094,2,0,0,
25744,.096100003,1,.69997686,3,1,0,961
25745,.1225,,.033042062,2,0,0,
25746,.095399998,.58490002,,1,1,0,954
25747,.0678,.034745421,.023281908,1,0,0,
25748,.1206,,.76036662,1,1,0,1206
25749,,,.20379542,3,0,0,
25750,.068899997,.93970001,.14926924,3,1,0,688.99994
25751,.1913,,.057789613,2,0,1,
25752,.2,1,.97007287,3,1,1,-10000
25753,.1204,.68632507,.070869192,3,0,0,
25754,.031199999,.02,.000035497447,2,0,0,
25755,.1745,1,,2,1,0,1745
25756,.073200002,.067883037,.62546378,3,0,0,
25757,.031199999,.02,.0014442303,2,0,0,
25758,.1085,.90508187,,3,1,0,1085
25759,.14830001,,.98222291,2,1,0,1483.0001
25760,.075300001,.98140001,,2,1,0,753
25761,.047200002,.45944467,.44161579,2,1,0,472.00003
25762,.096100003,.80388701,.75246286,1,1,0,961
25763,.1044,.75621748,,2,1,0,1044
25764,.097199999,,.89064509,1,1,0,972
25765,.0506,.4515,.012232699,2,0,0,
25766,.049600001,.042814203,.03207295,1,0,0,
25767,,1,.30806634,2,0,0,
25768,.070799999,.56118226,.052129634,2,1,0,708
25769,.0722,.66961861,.02613245,1,0,0,
25770,.1788,,.078680336,3,0,1,
25771,.23540001,.97157431,,3,1,0,2354
25772,.036499999,.2333,.0030675482,3,0,0,
25773,.26249999,,.11315547,3,0,0,
25774,.037999999,,.031037772,1,0,0,
25775,.12970001,.053520843,.13886411,2,0,0,
25776,.1149,.65868545,.277614,2,1,0,1149
25777,.031800002,.1189,.11151242,1,1,0,318.00003
25778,.1434,,,3,1,0,1434
25779,.070600003,.56369138,.033207621,1,0,0,
25780,.12970001,.77440703,.05653014,1,0,0,
25781,.0361,.45327559,.22418617,1,1,0,361
25782,.095100001,1,,1,1,0,951
25783,.089400001,.88789999,.060890716,1,0,0,
25784,.091899998,.72889137,,1,1,0,919
25785,.22229999,.94220001,.82037884,3,1,0,2223
25786,.086199999,,.65450525,1,1,0,862
25787,,,,2,0,0,
25788,.31799999,,.75810075,3,1,0,3180
25789,,,.61008698,1,0,0,
25790,.081100002,,.094940305,1,1,0,811
25791,.089699998,.60080206,.45823619,3,1,0,897
25792,.0352,.49085847,.0040328777,1,0,0,
25793,.039900001,.55943024,.018333754,2,0,1,
25794,.031199999,.00039999999,.00013258615,2,0,0,
25795,.0425,.45609066,.047434229,1,1,0,425
25796,.1602,,,2,1,0,1602
25797,.083700001,1,.88049364,2,1,0,837
25798,.058899999,.039943308,.16544446,2,1,0,589
25799,.1925,,.084634431,2,0,0,
25800,.20100001,1,.14045204,1,0,0,
25801,.12800001,.9522,.087975994,1,0,0,
25802,.17200001,.87410003,.93216866,3,1,0,1720
25803,.050500002,.4724063,.64977229,1,1,0,505.00003
25804,.032299999,.039099999,.1842768,2,1,0,323
25805,,1,.28862673,3,0,1,
25806,.2043,.96915865,,2,1,0,2043
25807,.084899999,1,.71731311,2,1,0,849
25808,.063699998,.63189507,.57365173,3,1,0,637
25809,.2042,,.18884951,2,1,0,2042
25810,.2016,1,.15977702,1,0,0,
25811,.043400001,.02695094,.20025584,1,0,0,
25812,.33579999,.926,,2,1,0,3358
25813,,,.29340065,1,0,0,
25814,.0396,.03099235,.0059150592,2,0,0,
25815,.18269999,.97942853,.37058729,2,1,0,1826.9999
25816,.2307,1,.339165,3,1,0,2307
25817,.031199999,.02,.036823347,1,0,0,
25818,.16580001,,.98257709,1,1,0,1658
25819,.0557,.94760001,.18015753,3,1,0,557
25820,.2243,,.32988587,3,1,1,-10000
25821,.1595,.77602363,.77536839,1,1,0,1595
25822,.2051,.9356029,.06702254,3,0,1,
25823,.0493,.04354449,.052427806,3,0,0,
25824,.078500003,.6527828,.075111732,3,0,0,
25825,.091200002,.66710001,.036458779,3,0,0,
25826,.1631,,,3,1,0,1631
25827,.2014,.99087882,.22906443,3,1,0,2014
25828,.27180001,,,1,1,0,2718
25829,.0528,.54902327,.89184326,1,1,0,528
25830,.045000002,.5617609,,1,1,0,450.00003
25831,.1533,,.060412947,1,0,1,
25832,.2568,1,,2,1,0,2568
25833,.3308,1,.18329735,2,0,0,
25834,.114,.80699998,,1,1,0,1140
25835,.0447,.020589175,.14650986,3,0,0,
25836,.24590001,.95281458,.049787387,1,0,1,
25837,.34830001,1,,2,1,0,3483
25838,.1618,,,1,1,0,1618
25839,.18009999,1,.19821724,1,1,1,-10000
25840,.051100001,.47876653,.10113038,2,1,0,511
25841,.33410001,,,2,1,0,3341
25842,.063000001,1,.1499228,1,1,0,630
25843,.064900003,,.35097754,1,1,0,649.00006
25844,,,,3,0,1,
25845,.044599999,.040945593,.20887202,2,1,0,446
25846,.061299998,.053803604,.012306405,2,0,0,
25847,.1133,,.10192327,3,0,1,
25848,.039500002,.41039148,.019601392,1,0,0,
25849,.090300001,.9109,,3,1,0,903
25850,.3716,1,.22320396,2,0,0,
25851,.1767,.77368546,.64765596,1,1,0,1767
25852,.056299999,,.034832783,2,0,0,
25853,.0561,,.061548401,2,1,0,561
25854,.036600001,.023135431,.10631029,1,0,0,
25855,.1929,.96454108,.60682297,3,1,1,-10000
25856,.045299999,.55562067,.022989018,1,0,0,
25857,.1908,.95486319,.16535276,2,0,0,
25858,.037500001,.51125705,.72776073,1,1,0,375
25859,.054000001,.74952328,.0041329442,3,0,0,
25860,.32859999,.7159,.75810075,1,1,0,3286
25861,.26589999,1,,2,1,0,2658.9998
25862,,,,1,0,0,
25863,.034000002,.45697322,.026139073,2,1,0,340.00003
25864,.30329999,1,.36533761,2,1,0,3033
25865,.1963,1,,3,1,0,1963
25866,.25870001,,.34889999,1,1,0,2587.0002
25867,.1538,1,.26992008,3,1,0,1538
25868,.056400001,.4215,.04190173,3,0,0,
25869,.1171,,.18742399,3,1,1,-10000
25870,.078299999,.72889137,.17430364,3,1,1,-10000
25871,.091799997,,.030515214,1,0,0,
25872,,,.22915208,3,0,0,
25873,.33289999,1,,3,1,1,-10000
25874,.0394,.46184012,.0053895069,2,0,0,
25875,.079899997,.56669998,.032047175,3,0,0,
25876,.032099999,.02,.00043846996,2,0,0,
25877,.043200001,.47470227,.048142929,1,1,0,432
25878,.33250001,,.18768191,2,0,0,
25879,.1178,.87900001,.14275835,1,1,0,1178
25880,.093999997,.90508187,,1,1,0,939.99994
25881,.052099999,.65369999,.038491249,1,0,0,
25882,.32069999,,.32671341,3,0,0,
25883,.25740001,.99087882,,1,1,0,2574
25884,.2335,.92989999,.089413166,1,0,0,
25885,.1459,.73659998,.10054155,2,0,0,
25886,.1119,,.92612225,1,1,0,1119
25887,.0405,.45532635,.30923808,3,1,0,405
25888,.066600002,.6527828,.08930812,3,1,0,666
25889,.053800002,1,.24700594,3,1,0,538
25890,.0392,.6103,.015895285,1,0,0,
25891,.031199999,.02,.000041067124,1,0,0,
25892,.059500001,.66549999,.047215648,2,1,0,595
25893,.0955,.8951987,.60513222,3,1,0,955
25894,.1104,.92126417,.11206806,1,1,0,1104
25895,.0317,.096699998,.00041588952,2,0,0,
25896,.066299997,.77961791,.083357468,3,0,0,
25897,.055100001,.67207038,.022591805,2,0,0,
25898,.094800003,.60460001,.03024946,1,0,0,
25899,.18889999,1,.3656421,3,1,0,1889
25900,.2481,1,.22852327,3,0,0,
25901,.0515,.60879999,.89415604,3,1,0,515
25902,.145,.69020188,.051676154,1,0,0,
25903,.1081,.94069999,,1,1,0,1081
25904,.046799999,.059726775,.28377983,2,1,0,468
25905,.36269999,1,,2,1,0,3626.9998
25906,.038400002,.025180098,.15893994,1,0,0,
25907,.031300001,.34577665,.036553361,3,0,0,
25908,.1101,.87015951,.082382016,2,0,0,
25909,.0638,.68180001,.28377983,3,1,0,638
25910,.1214,,,1,1,0,1214
25911,.064999998,,.10669149,1,1,0,650
25912,.2333,1,.28317344,3,1,1,-10000
25913,.0722,,.65138227,2,1,0,722
25914,.034200002,.4867,.089320414,1,1,0,342
25915,.0559,.050221372,.0017223484,3,0,0,
25916,.035300002,.031241138,.010672456,3,0,0,
25917,.082099997,.62844956,,2,1,0,820.99994
25918,.031199999,.02,.0015879278,3,0,0,
25919,.2234,,.15383954,3,0,0,
25920,.3028,.96212542,.11620789,1,0,1,
25921,.34029999,,,3,1,0,3403
25922,.1104,,.078193016,2,0,0,
25923,.1424,.72291315,.060462773,1,0,0,
25924,.14120001,.78380001,.45655867,2,1,0,1412
25925,.056899998,.5512805,.064062022,1,1,0,569
25926,.29730001,.96420002,.23404877,1,0,0,
25927,.1989,1,.20970188,1,1,0,1989
25928,.031199999,.34577665,.00051219866,1,0,0,
25929,.16599999,.67809999,.051066924,2,0,0,
25930,.0548,.5306716,.64964342,1,1,0,548
25931,.086400002,,.38018137,1,1,0,864
25932,.2933,,.13827856,3,0,0,
25933,.033399999,.3089,.16118592,1,1,0,334
25934,.26359999,1,.98257709,3,1,0,2636
25935,.0656,1,.061834581,3,0,0,
25936,,,,2,0,1,
25937,.19320001,,,2,1,0,1932.0001
25938,,.92699999,,3,0,0,
25939,.031199999,.02,.036823347,1,0,0,
25940,.059300002,.5733124,.066406526,3,0,0,
25941,.1874,1,.16102068,2,0,0,
25942,.041900001,.73949999,.38454047,3,1,0,419
25943,.244,,.15651467,1,0,0,
25944,.0317,.02,.0001033038,1,0,0,
25945,.031199999,.02,.042533848,2,1,0,312
25946,,,.11453865,2,0,0,
25947,.086199999,.78489411,.39978892,1,1,1,-10000
25948,.2534,,1,1,1,0,2534
25949,,,.20960538,2,0,0,
25950,.053300001,.52201045,.033031173,2,0,0,
25951,.1473,.81819308,,1,1,0,1473
25952,.1753,.95459998,.10558069,1,0,0,
25953,.0504,.86580002,.046469647,2,1,0,504
25954,.1233,,.025727859,1,0,1,
25955,,1,,1,0,1,
25956,.1776,.97478187,.14800608,1,0,0,
25957,.29339999,,,1,1,0,2934
25958,.0414,1,.28283343,1,1,0,414
25959,.035100002,,.43763143,1,1,0,351.00003
25960,.1802,,,3,1,0,1802
25961,.1107,.75172353,.72903842,3,1,0,1107
25962,.060800001,,.076492816,1,1,0,608
25963,.14929999,.69279999,.99498165,2,1,0,1493
25964,.18970001,,.11077332,3,0,0,
25965,.050799999,.93110001,.62063539,3,1,0,508
25966,.078199998,,.014017009,3,0,0,
25967,.067000002,.63630003,.026616415,1,0,0,
25968,.18629999,.96454108,.97462124,3,1,0,1863
25969,.34290001,1,.57791466,1,1,0,3429
25970,.093199998,1,,1,1,0,932
25971,.25709999,,.97462124,2,1,0,2570.9998
25972,.2406,.98199058,,1,1,1,-10000
25973,.1479,,.74873263,3,1,1,-10000
25974,.30070001,.95420003,.20744663,2,0,0,
25975,.0836,.57134593,.40370446,3,1,0,836
25976,.078500003,,,2,1,0,785
25977,.048300002,.46935025,.026851475,2,0,0,
25978,.32449999,1,,1,1,0,3245
25979,.0854,1,,2,1,0,854
25980,.039099999,.54933941,.018172292,1,0,0,
25981,.23630001,1,,1,1,0,2363
25982,.31400001,1,,2,1,0,3140
25983,.038699999,.31779999,.033587322,3,0,1,
25984,.037999999,1,.010896539,3,0,0,
25985,.054000001,.55699599,.31842127,1,1,0,540
25986,.031199999,.02,.00011098131,1,0,0,
25987,.2261,.96603715,.15784791,3,0,0,
25988,.14489999,,,1,1,0,1449
25989,.1744,,.75101835,3,1,1,-10000
25990,,1,,1,0,0,
25991,.25240001,,.33241445,1,1,0,2524
25992,.070200004,,.32203832,1,1,0,702.00006
25993,.034000002,.030621588,.0010034171,1,0,0,
25994,.14669999,.8062582,,3,1,0,1467
25995,.031199999,.02,.096269965,3,0,0,
25996,.14560001,.89988863,.26041159,2,1,0,1456
25997,.32910001,,.22981176,2,0,0,
25998,.1247,.72889137,.068035863,3,0,0,
25999,.031199999,.34577665,.036553361,1,1,0,312
26000,.14219999,,.075271614,1,0,1,
26001,.31549999,.9932,.92646432,1,1,0,3155
26002,.034899998,.023527473,.24503914,1,0,0,
26003,.22759999,1,,1,1,0,2276
26004,,,.33241445,2,0,0,
26005,.031199999,.02,.0003120433,3,0,0,
26006,.1631,1,,1,1,0,1631
26007,.082800001,.45770001,.16485506,1,1,0,828
26008,.036899999,.024704069,.0057316753,1,0,0,
26009,.0517,.50910002,.62080896,3,1,0,517
26010,.1488,1,,1,1,1,-10000
26011,.059599999,.052017227,.060978215,1,0,0,
26012,.26609999,1,.30030778,3,1,0,2661
26013,,,.17364579,2,0,0,
26014,.033399999,.45609066,.36985925,3,1,0,334
26015,.1693,,.2335887,3,1,0,1693
26016,.052999999,.84619999,.030875415,2,0,0,
26017,.088399999,1,.14312075,3,1,0,884
26018,,1,,2,0,0,
26019,.26730001,.95842922,,1,1,0,2673
26020,.099600002,,.22929864,3,1,0,996
26021,.1284,,.68108439,3,1,0,1284
26022,.23370001,,.10662115,1,0,0,
26023,.038800001,.045866478,.0098630302,1,0,0,
26024,.2076,,,3,1,0,2076
26025,.1788,.94808662,.1056935,1,0,0,
26026,.2445,1,.339165,2,1,1,-10000
26027,.090099998,.83069998,,3,1,0,901
26028,.27739999,.95444584,.6257422,1,1,0,2773.9998
26029,.039799999,.28749999,.012093043,1,0,0,
26030,.3127,.94179857,,2,1,0,3127
26031,.1629,.7260679,,2,1,0,1629
26032,.040800001,,.013319842,3,0,0,
26033,.094499998,.44569999,.25927907,3,1,1,-10000
26034,.1276,1,.15300591,1,1,0,1276
26035,.088399999,.60080206,.3198255,3,1,0,884
26036,,,,2,0,0,
26037,.1076,1,.22521991,2,1,0,1076
26038,.149,,,1,1,0,1490
26039,.1102,.067948237,.35659045,1,0,0,
26040,.15979999,.71613193,.055764139,2,0,0,
26041,.1062,.6882,.68894619,1,1,0,1062
26042,.1176,,.36176291,3,1,0,1176
26043,.1499,.91000003,.1023563,1,0,0,
26044,,,,2,0,0,
26045,.1481,.9806,,2,1,1,-10000
26046,.060899999,.052429143,.46125662,3,0,0,
26047,.15700001,,,3,1,0,1570
26048,.1069,,.093938708,1,0,0,
26049,.125,.79155028,,1,1,0,1250
26050,.094400004,,.84158731,1,1,0,944.00006
26051,.1644,.89988863,,2,1,0,1644
26052,.055199999,.026621088,.21074681,2,0,0,
26053,.2432,,.55439526,1,1,1,-10000
26054,.0458,.06229287,.28127587,2,1,0,458
26055,.059999999,.019240512,.052019987,2,0,0,
26056,.035599999,.056327537,.23529558,3,1,0,356
26057,.034699999,.043287862,.62918717,2,1,0,347
26058,.052999999,.4931877,.12556043,2,1,0,530
26059,.32269999,,.92646432,1,1,0,3227
26060,.1584,.70741439,.040810894,1,0,1,
26061,.070699997,.57517755,,1,1,0,707
26062,.031199999,.02,.000037888338,2,0,0,
26063,.032499999,.18359999,.18493262,2,1,0,325
26064,.2313,.66479999,.072603948,3,0,0,
26065,.071199998,.051431991,.024149276,3,0,1,
26066,.063199997,,.27144873,3,1,0,632
26067,.22130001,.96603715,,1,1,0,2213
26068,.039299998,,.21301195,1,1,0,392.99997
26069,,1,.82503831,3,0,1,
26070,.031300001,.02,.0015879278,1,0,0,
26071,.045400001,,.25858915,1,1,0,454
26072,.038400002,.42749479,.025749441,1,0,0,
26073,.088100001,.065909058,.31597525,2,0,0,
26074,.031800002,.0041999999,.00033193972,2,0,0,
26075,.057300001,.76730001,.41058999,1,1,0,573
26076,.2027,1,,3,1,0,2027
26077,.040800001,.45532635,.030011544,2,1,0,408
26078,.3229,,,1,1,0,3229
26079,.039299998,.3143,.0061428682,2,0,0,
26080,.255,.99162638,.13587871,2,0,0,
26081,,,,2,0,0,
26082,.032299999,.34890363,.00073606061,1,0,0,
26083,.2198,,.15809558,1,0,0,
26084,.032299999,.017594595,.10060745,1,0,0,
26085,.086400002,.60080206,.3189027,1,1,0,864
26086,.099799998,.73601127,.40817159,3,1,0,998
26087,,,.22175892,3,0,1,
26088,.033100002,.016701203,.00049115927,2,0,0,
26089,.3497,1,,1,1,1,-10000
26090,.33880001,1,.70198685,2,1,1,-10000
26091,.039900001,.03519924,.051530868,2,1,0,399
26092,.1202,1,.24203174,2,1,0,1202
26093,,1,,3,0,0,
26094,.041099999,,.43647975,1,1,0,411
26095,.042199999,.47470227,.041490566,1,0,0,
26096,.1097,.73927331,.067346327,2,0,0,
26097,.032499999,.02,.00093124807,1,0,0,
26098,.041200001,.018101413,.0057682479,2,0,0,
26099,.1114,,,3,1,0,1114
26100,.1927,1,.1750574,1,0,0,
26101,.19599999,.96454108,.26215407,1,1,0,1960
26102,.2789,1,.12411715,1,0,0,
26103,.089299999,1,.12544443,2,1,0,893
26104,.0359,.39947882,.020595949,3,0,0,
26105,.2983,1,,3,1,1,-10000
26106,.069300003,.64994383,.036741022,3,0,0,
26107,.352,,.28451726,3,0,0,
26108,.2198,,,2,1,0,2198
26109,.031300001,.34577665,.073917806,3,1,0,313
26110,.1992,.98650527,.21641588,2,1,0,1992
26111,.1117,.95899999,.68455201,2,1,0,1117
26112,.30239999,1,.14045204,2,0,0,
26113,.046700001,.56081462,.017571304,1,0,0,
26114,.072300002,.4603,.30842558,2,1,0,723
26115,.24150001,.98199058,,1,1,1,-10000
26116,.17039999,1,.16842797,1,0,0,
26117,.031800002,.027640635,.0048899474,3,0,0,
26118,.22319999,,.50358814,1,1,0,2232
26119,.0427,1,.28318429,2,1,0,427
26120,.15889999,,.068886183,3,0,0,
26121,.20039999,.9655652,,1,1,1,-10000
26122,.032699998,.051600002,.00019644601,1,0,0,
26123,.1239,.75752985,.080793723,2,0,1,
26124,.2058,.8707,.073208809,3,0,0,
26125,,,.16641586,3,0,0,
26126,.071099997,1,,3,1,0,710.99994
26127,.2343,1,,3,1,0,2343
26128,.1577,.95127356,.83750385,1,1,0,1577
26129,.045400001,.81470001,.30842558,1,1,0,454
26130,.1279,1,,2,1,0,1279
26131,,,,2,0,0,
26132,.2348,.75520003,.074800707,3,0,0,
26133,.039000001,.64020002,.0079210876,1,0,0,
26134,.035999998,.022221079,.00089897361,1,0,0,
26135,.0359,.1628,.0056945062,3,0,0,
26136,.1162,.73009998,.052662108,3,0,0,
26137,.15090001,.069597468,.42223322,3,0,0,
26138,.047200002,.45140001,.47370189,3,1,0,472.00003
26139,.043200001,.45609066,.018426733,3,0,0,
26140,.15270001,,.060097679,1,0,0,
26141,.1507,.90508187,,2,1,0,1507
26142,.1091,.97619998,.12827741,2,1,0,1091
26143,.039299998,.45327559,.018937662,2,0,0,
26144,.065899998,,.084432036,3,0,1,
26145,.3299,,.25827935,2,0,0,
26146,.0482,.86360002,.029525133,3,0,0,
26147,.1494,.89988863,.14659706,3,0,0,
26148,.1476,1,.93216866,1,1,0,1476
26149,.058499999,.57856905,.070476137,1,1,0,585
26150,.27590001,.96730447,,3,1,0,2759
26151,.15459999,,,1,1,0,1546
26152,.0385,.42749479,.16487199,2,1,0,385
26153,.058600001,.68330002,,3,1,0,586
26154,.057799999,,.2948482,2,1,0,578
26155,.3637,,,1,1,0,3637
26156,.19679999,,.97462124,3,1,0,1967.9999
26157,.31740001,1,.943479,1,1,0,3174
26158,.063000001,,.61384702,3,1,0,630
26159,.039299998,.52889669,.36403435,2,1,0,392.99997
26160,.2273,.96603715,.13827856,2,0,0,
26161,.062700003,.64478838,.059370779,1,0,0,
26162,,.81639999,,3,0,0,
26163,.1228,,.06100218,3,0,0,
26164,.080799997,,,2,1,0,807.99994
26165,.1463,.87813306,.58040529,2,1,0,1463
26166,.062799998,,.061150797,1,0,0,
26167,.039299998,.45327559,.17290273,2,1,0,392.99997
26168,.099600002,.71104097,.013190259,3,0,0,
26169,.1681,1,.14246352,1,0,0,
26170,.071999997,.64734507,.1007438,1,1,0,719.99994
26171,,.9569,.17749964,3,0,0,
26172,.1831,.7885083,.11805223,3,0,1,
26173,.031300001,.02,.00063598453,2,0,0,
26174,.14399999,.73927331,,2,1,0,1439.9999
26175,.035500001,.020165438,.093397573,3,0,0,
26176,.031199999,.0018,.000048774553,1,0,0,
26177,.2124,,.17467138,2,0,0,
26178,.039099999,.52531874,.0068296255,1,0,0,
26179,.1913,.99087882,.043414421,1,0,0,
26180,.073399998,.065770552,.31049967,2,1,0,734
26181,.083499998,.75851822,,3,1,0,835
26182,.034600001,.033710975,.021612553,3,0,0,
26183,.074199997,.61795461,.030583307,1,0,0,
26184,,,.022774333,2,0,0,
26185,.045699999,.7586,.024897955,3,0,0,
26186,.1788,,.10086256,3,0,0,
26187,.1099,,.78187591,1,1,0,1099
26188,.073299997,1,.12989122,3,1,0,732.99994
26189,.14669999,.69599998,.34866434,2,1,0,1467
26190,.068800002,.56357586,.035716906,3,0,0,
26191,.26100001,,,1,1,0,2610
26192,.0317,.34755293,.000083703293,3,0,0,
26193,.033199999,.4181,.14250769,2,1,0,332
26194,,1,.16622099,3,0,0,
26195,.26440001,,.60043472,1,1,0,2644
26196,.034200002,1,.31059012,3,1,0,342
26197,.035399999,.47441384,.0025751223,1,0,0,
26198,.1822,1,.14045204,3,0,0,
26199,.3524,.97814155,.17673327,1,0,0,
26200,.1,,1,2,1,0,1000
26201,.0537,.036906488,.04190173,2,1,0,537
26202,,,.16968097,3,0,1,
26203,.038199998,.016616434,.079629131,1,0,0,
26204,.047499999,.040313713,.35021254,1,0,0,
26205,.2674,1,,1,1,0,2674
26206,.041999999,.47604176,.0060862266,1,0,0,
